REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,ALL TEACHERS,PTR
GEITA,Mbogwe,Nhomolwa,NYAMIMBI,487,7,70
GEITA,Mbogwe,Nhomolwa,NYANHWIGA,437,10,44
GEITA,Mbogwe,Bukandwe,BUKANDWE,441,15,29
GEITA,Mbogwe,Bukandwe,KANEGERE,794,12,66
GEITA,Mbogwe,Bukandwe,MAGUTA,405,7,58
GEITA,Mbogwe,Bukandwe,NHUNGWIZA,295,7,42
GEITA,Mbogwe,Lugunga,LUHALA,437,8,55
GEITA,Mbogwe,Lugunga,LUGUNGA,318,10,32
GEITA,Mbogwe,Lugunga,MAPINDUZI,643,12,54
GEITA,Mbogwe,Lugunga,MGAYA,785,10,79
GEITA,Mbogwe,Lugunga,MPAKALI,254,5,51
GEITA,Mbogwe,Lugunga,MPONDA,325,5,65
GEITA,Mbogwe,Lugunga,MWAGIMAGI,329,6,55
GEITA,Mbogwe,Lugunga,KAKUMBI,665,10,67
GEITA,Mbogwe,Iponya,BULUHE,432,7,62
GEITA,Mbogwe,Iponya,BUNYIHUNA,328,10,33
GEITA,Mbogwe,Iponya,IPONYA,544,8,68
GEITA,Mbogwe,Iponya,NSANGO,535,11,49
GEITA,Mbogwe,Iponya,NYASHIMBA,510,7,73
GEITA,Mbogwe,Iponya,BUSAMBILO,502,8,63
GEITA,Nyang'hwale,Bukwimba,BUKWIMBA,635,17,37
GEITA,Nyang'hwale,Bukwimba,BULANGALE,463,12,39
GEITA,Nyang'hwale,Bukwimba,ISOLABUPINA,261,4,65
GEITA,Nyang'hwale,Bukwimba,KASUBUYA,564,15,38
GEITA,Nyang'hwale,Nundu,LYULU,362,10,36
GEITA,Nyang'hwale,Nundu,NUNDU,391,12,33
GEITA,Nyang'hwale,Nundu,NYANG'HOLONGO,387,9,43
GEITA,Nyang'hwale,Kafita,ALBERT MNALI,404,11,37
GEITA,Nyang'hwale,Kafita,BUKULU,344,13,26
GEITA,Nyang'hwale,Kafita,GULUMBAI,393,10,39
GEITA,Nyang'hwale,Kafita,KAFITA,468,12,39
GEITA,Nyang'hwale,Kafita,KAYENZE,590,17,35
GEITA,Nyang'hwale,Kafita,LUSHIMBA,588,13,45
GEITA,Nyang'hwale,Kharumwa,BUKUNGU,577,16,36
GEITA,Nyang'hwale,Kharumwa,BUMANDA,640,17,38
GEITA,Nyang'hwale,Kharumwa,BUPAMBA,1040,34,31
GEITA,Nyang'hwale,Kharumwa,IKANGALA,430,17,25
GEITA,Nyang'hwale,Kharumwa,KHARUMWA,867,37,23
GEITA,Nyang'hwale,Izunya,IZUNYA,416,21,20
GEITA,Nyang'hwale,Izunya,KANEGELE,551,9,61
GEITA,Nyang'hwale,Izunya,MWAMAKILIGA,380,13,29
GEITA,Nyang'hwale,Nyugwa,BEYA,277,8,35
GEITA,Nyang'hwale,Nyugwa,ISONDA,375,11,34
GEITA,Nyang'hwale,Nyugwa,MABOGO,586,23,25
GEITA,Nyang'hwale,Nyugwa,MIMBILI,545,12,45
GEITA,Nyang'hwale,Nyugwa,NG'WEJA,430,11,39
GEITA,Nyang'hwale,Nyugwa,SHIGUNGUMULI,260,3,87
GEITA,Nyang'hwale,Nyijundu,IYOGELO,411,12,34
GEITA,Nyang'hwale,Nyijundu,KIKWETE,395,13,30
GEITA,Nyang'hwale,Nyijundu,NYARUBELE,470,11,43
GEITA,Nyang'hwale,Nyijundu,NYARUGUGUNA,444,11,40
GEITA,Nyang'hwale,Nyijundu,NYIJUNDU,1228,23,53
GEITA,Nyang'hwale,Kakora,KAKORA,876,17,52
GEITA,Nyang'hwale,Kakora,KITONGO,480,19,25
GEITA,Nyang'hwale,Kakora,NYANGALAMILA,513,14,37
GEITA,Nyang'hwale,Nyamtukuza,BULULU,281,9,31
GEITA,Nyang'hwale,Nyamtukuza,NHWIGA,569,14,41
GEITA,Nyang'hwale,Nyamtukuza,NYAMTUKUZA,470,10,47
GEITA,Nyang'hwale,Busolwa,BUSOLWA,1070,36,30
GEITA,Nyang'hwale,Busolwa,IFUGANDI,748,17,44
GEITA,Nyang'hwale,Busolwa,KONA,407,12,34
GEITA,Nyang'hwale,Busolwa,NGELELA,389,12,32
GEITA,Nyang'hwale,Kaboha,KABOHA,428,12,36
GEITA,Nyang'hwale,Kaboha,SHIBALANGA,620,12,52
GEITA,Nyang'hwale,Kaboha,SHIBUMBA,402,12,34
GEITA,Nyang'hwale,Nyang'hwale,IBAMBILA,485,20,24
GEITA,Nyang'hwale,Nyang'hwale,NYAKASWI,382,13,29
GEITA,Nyang'hwale,Nyang'hwale,NYANG'HWALE 'B',576,15,38
GEITA,Nyang'hwale,Nyang'hwale,NYANG'HWALE'A',570,17,34
GEITA,Nyang'hwale,Shabaka,IHUSHI,350,11,32
GEITA,Nyang'hwale,Shabaka,LUBANDO,527,11,48
GEITA,Nyang'hwale,Shabaka,MHAMA,529,11,48
GEITA,Nyang'hwale,Shabaka,NYAMGOGWA,695,14,50
GEITA,Nyang'hwale,Shabaka,SHABAKA,812,17,48
GEITA,Nyang'hwale,Shabaka,WAVU,414,11,38
GEITA,Nyang'hwale,Mwingiro,HUSSEIN NASSOR,351,7,50
GEITA,Nyang'hwale,Mwingiro,IYENZE,391,10,39
GEITA,Nyang'hwale,Mwingiro,MWINGIRO,490,11,45
GEITA,Nyang'hwale,Mwingiro,NYAMIKONZE,785,14,56
GEITA,Nyang'hwale,Nyabulanda,BUJULA,404,15,27
GEITA,Nyang'hwale,Nyabulanda,ITETEMIA,689,21,33
GEITA,Nyang'hwale,Nyabulanda,NYABULANDA,823,13,63
IRINGA,Iringa MC,Mtwivila,IGELEKE,294,12,25
IRINGA,Iringa MC,Mtwivila,MKIMBIZI,739,26,28
IRINGA,Iringa MC,Mtwivila,MSHIKAMANO,231,17,14
IRINGA,Iringa MC,Mtwivila,UGELE,75,5,15
IRINGA,Iringa MC,Mtwivila,UKOMBOZI,677,22,31
IRINGA,Iringa MC,Mtwivila,UMOJA,314,13,24
IRINGA,Iringa MC,Mtwivila,VIZIWI,122,18,7
IRINGA,Iringa MC,Mtwivila,Mtwivila,615,22,28
IRINGA,Iringa MC,Kihesa,KIHESA,905,29,31
IRINGA,Iringa MC,Kihesa,NGOME,928,28,33
IRINGA,Iringa MC,Kihesa,TUMAINI,865,26,33
IRINGA,Iringa MC,Mkwawa,HOHO,305,8,38
IRINGA,Iringa MC,Mkwawa,ITAMBA,673,17,40
IRINGA,Iringa MC,Kitwiru,KIBWABWA,786,20,39
IRINGA,Iringa MC,Kitwiru,KILONGAYENA,194,11,18
IRINGA,Iringa MC,Kitwiru,KITWIRU,852,20,43
IRINGA,Iringa MC,Kitwiru,MNAZIMMOJA,160,5,32
IRINGA,Iringa MC,Ruaha,IGUMBILO,420,10,42
IRINGA,Iringa MC,Ruaha,IPOGOLO,1341,29,46
IRINGA,Iringa MC,Ruaha,J J MUNGAI,922,21,44
IRINGA,Iringa MC,Ruaha,NDIUKA,492,10,49
IRINGA,Iringa MC,Ruaha,ULONGE,391,9,43
IRINGA,Iringa MC,Isakalilo,MAWELEWELE,475,12,40
IRINGA,Iringa MC,Isakalilo,MKOGA,235,8,29
IRINGA,Iringa MC,Isakalilo,NJIAPANDA,992,19,52
IRINGA,Iringa MC,Mwangata,KIGAMBONI,654,13,50
IRINGA,Iringa MC,Mwangata,MAENDELEO,902,21,43
IRINGA,Iringa MC,Mwangata,MLANGALI,1259,33,38
IRINGA,Iringa MC,Ilala,CHEMCHEM,542,20,27
IRINGA,Iringa MC,Ilala,ILALA,543,18,30
IRINGA,Iringa MC,Ilala,NYUMBATATU,764,26,29
IRINGA,Iringa MC,Gangilonga,GANGILONGA,299,19,16
IRINGA,Iringa MC,Gangilonga,LUGALO,512,15,34
IRINGA,Iringa MC,Gangilonga,MAPINDUZI,980,18,54
IRINGA,Iringa MC,Gangilonga,SABASABA,504,35,14
IRINGA,Iringa MC,Gangilonga,WILOLESI,583,24,24
IRINGA,Iringa MC,Kwakilosa,AZIMIO,267,16,17
IRINGA,Iringa MC,Kwakilosa,JITEGEME,576,19,30
IRINGA,Iringa MC,Kwakilosa,MLANDEGE,767,22,35
IRINGA,Iringa MC,Kwakilosa,MUUNGANO,604,23,26
IRINGA,Iringa MC,Nduli,KIGONZILE,399,10,40
IRINGA,Iringa MC,Nduli,MGONGO,415,8,52
IRINGA,Iringa MC,Nduli,NDULI,635,15,42
IRINGA,Mafinga TC,Boma,MAFINGA,809,33,25
IRINGA,Mafinga TC,Boma,MJIMWEMA,729,14,52
IRINGA,Mafinga TC,Boma,MKOMBWE,1201,31,39
IRINGA,Mafinga TC,Boma,NDOLEZI,240,9,27
IRINGA,Mafinga TC,Boma,Mwongozo,368,8,46
IRINGA,Mafinga TC,Wambi,NYAMALALA,421,12,35
IRINGA,Mafinga TC,Wambi,MAKALALA,412,25,16
IRINGA,Mafinga TC,Wambi,WAMBI,752,24,31
IRINGA,Mafinga TC,Kinyanambo,IFINGO,480,14,34
IRINGA,Mafinga TC,Kinyanambo,KINYANAMBO,770,23,33
IRINGA,Mafinga TC,Upendo,AMANI,655,11,60
IRINGA,Mafinga TC,Upendo,UPENDO,1119,34,33
IRINGA,Mafinga TC,Sao Hill,IHEFU,282,13,22
IRINGA,Mafinga TC,Sao Hill,MTULA,308,9,34
IRINGA,Mafinga TC,Sao Hill,SAO HILL,149,9,17
IRINGA,Mafinga TC,Changarawe,CHANGARAWE,721,24,30
IRINGA,Mafinga TC,Changarawe,SABASABA,429,9,48
IRINGA,Mafinga TC,Isalavanu,IHUMO,382,11,35
IRINGA,Mafinga TC,Isalavanu,ISALAVANU,291,8,36
IRINGA,Mafinga TC,Isalavanu,KIKOMBO,289,9,32
IRINGA,Mafinga TC,Isalavanu,KILIMANI,288,8,36
IRINGA,Mafinga TC,Isalavanu,MAMBA,415,10,42
IRINGA,Mafinga TC,Bumilayinga,BUMILAYINGA,298,10,30
IRINGA,Mafinga TC,Bumilayinga,KISADA,256,10,26
IRINGA,Mafinga TC,Bumilayinga,MATANANA,356,10,36
IRINGA,Mafinga TC,Bumilayinga,ULOLE,283,10,28
IRINGA,Mafinga TC,Rungemba,ITIMBO,517,11,47
IRINGA,Mafinga TC,Rungemba,MNYIGUMBA,371,11,34
IRINGA,Mafinga TC,Rungemba,RUNGEMBA,342,14,24
IRINGA,Mufindi,Ikweha,IKWEHA,473,9,53
IRINGA,Mufindi,Ikweha,ILANGAMOTO,301,8,38
IRINGA,Mufindi,Ikweha,UGENZA,519,9,58
IRINGA,Mufindi,Ikweha,UKELEMI,442,10,44
IRINGA,Mufindi,Sadani,IGOMAA,505,11,46
IRINGA,Mufindi,Sadani,IHANZUTWA,302,7,43
IRINGA,Mufindi,Sadani,KIBADA,328,8,41
IRINGA,Mufindi,Sadani,SADANI,441,11,40
IRINGA,Mufindi,Sadani,TAMBALANG'OMBE,347,9,39
IRINGA,Mufindi,Igombavanu,IGOMBAVANU,329,9,37
IRINGA,Mufindi,Igombavanu,LUGODALUTALI,311,11,28
IRINGA,Mufindi,Igombavanu,MAKONGOMI,237,5,47
IRINGA,Mufindi,Igombavanu,MAPOGORO,353,8,44
IRINGA,Mufindi,Igombavanu,MATELEFU,168,6,28
IRINGA,Mufindi,Igombavanu,UHAMBILA,235,6,39
IRINGA,Mufindi,Kibengu,IGELEKE,415,10,42
IRINGA,Mufindi,Kibengu,IGOMTWA,367,9,41
IRINGA,Mufindi,Kibengu,ILOGOMBE,346,8,43
IRINGA,Mufindi,Kibengu,KIBENGU,456,9,51
IRINGA,Mufindi,Kibengu,KIGOLA,215,6,36
IRINGA,Mufindi,Kibengu,KILIMAHEWA,375,8,47
IRINGA,Mufindi,Kibengu,KIPANGA A,370,5,74
IRINGA,Mufindi,Kibengu,KIPANGA B,86,3,29
IRINGA,Mufindi,Kibengu,USOKAMI,471,9,52
IRINGA,Mufindi,Kibengu,MITANZI,115,3,38
IRINGA,Mufindi,Ihalimba,IHALIMBA,395,10,40
IRINGA,Mufindi,Ihalimba,MBALWE,394,10,39
IRINGA,Mufindi,Ihalimba,MONG'A,280,7,40
IRINGA,Mufindi,Ihalimba,NUNDWE,530,12,44
IRINGA,Mufindi,Ihalimba,UGESA,239,9,27
IRINGA,Mufindi,Ihalimba,VIKULA,303,8,38
IRINGA,Mufindi,Mapanda,CHOGO,312,6,52
IRINGA,Mufindi,Mapanda,IHIMBO,282,9,31
IRINGA,Mufindi,Mapanda,KISUSA,202,8,25
IRINGA,Mufindi,Mapanda,MAPANDA,542,14,39
IRINGA,Mufindi,Mapanda,MTWIVILA,453,10,45
IRINGA,Mufindi,Mapanda,UHAFIWA,264,7,38
IRINGA,Mufindi,Mapanda,UKAMI,334,11,30
IRINGA,Mufindi,Mpanga Tazara,MPANGATAZARA,84,7,12
IRINGA,Mufindi,Mninga,IKWEGA,304,9,34
IRINGA,Mufindi,Mninga,ITULITULI,236,6,39
IRINGA,Mufindi,Mninga,LUGODA,251,7,36
IRINGA,Mufindi,Mninga,LUKOSI,331,8,41
IRINGA,Mufindi,Mninga,MKALALA,251,7,36
IRINGA,Mufindi,Mninga,MLIMANI,433,10,43
IRINGA,Mufindi,Mninga,MNINGA A,422,11,38
IRINGA,Mufindi,Mninga,MNINGA B,413,10,41
IRINGA,Mufindi,Mninga,MPEME,269,6,45
IRINGA,Mufindi,Igowole,IBATU,487,15,32
IRINGA,Mufindi,Igowole,IGOWOLE,1009,26,39
IRINGA,Mufindi,Igowole,KISALASI,760,20,38
IRINGA,Mufindi,Igowole,KISASA,209,9,23
IRINGA,Mufindi,Igowole,NZIVI,602,15,40
IRINGA,Mufindi,Kasanga,IHOMASA,442,12,37
IRINGA,Mufindi,Kasanga,KASANGA,344,10,34
IRINGA,Mufindi,Kasanga,KILOLO,432,11,39
IRINGA,Mufindi,Kasanga,UDUMUKA,359,9,40
IRINGA,Mufindi,Makungu,KITASENGWA,496,9,55
IRINGA,Mufindi,Makungu,LUGEMA,284,7,41
IRINGA,Mufindi,Makungu,LUGOLOFU,453,8,57
IRINGA,Mufindi,Makungu,MABAONI,676,14,48
IRINGA,Mufindi,Makungu,MAKUNGU,379,9,42
IRINGA,Mufindi,Makungu,MGOLOLO,281,8,35
IRINGA,Mufindi,Kiyowela,ISAULA,211,7,30
IRINGA,Mufindi,Kiyowela,KIYOWELA,143,8,18
IRINGA,Mufindi,Kiyowela,MAGUNGULI,374,11,34
IRINGA,Mufindi,Idete,HOLO,202,8,25
IRINGA,Mufindi,Idete,IGENGE,425,11,39
IRINGA,Mufindi,Idete,ITIKA,215,5,43
IRINGA,Mufindi,Mtambula,IHEGELA,394,9,44
IRINGA,Mufindi,Mtambula,IKANGAGA,272,7,39
IRINGA,Mufindi,Mtambula,MTAMBULA,681,13,52
IRINGA,Mufindi,Mtambula,MWESA,510,14,36
IRINGA,Mufindi,Mtambula,NYAKIPAMBO,625,14,45
IRINGA,Mufindi,Itandula,IHAWAGA,374,12,31
IRINGA,Mufindi,Itandula,IRAMBA,470,10,47
IRINGA,Mufindi,Itandula,ITULILO,394,7,56
IRINGA,Mufindi,Itandula,KIMILINZOWO,368,10,37
IRINGA,Mufindi,Itandula,NYIGO,420,12,35
IRINGA,Mufindi,Itandula,KINEGEMBASI,620,16,39
IRINGA,Mufindi,Mbalamaziwa,KILONGO,309,8,39
IRINGA,Mufindi,Mbalamaziwa,KITELEWASI,336,9,37
IRINGA,Mufindi,Mbalamaziwa,MAGUVANI,146,7,21
IRINGA,Mufindi,Mbalamaziwa,MBALAMAZIWA,233,7,33
IRINGA,Mufindi,Mbalamaziwa,NYAMANGI,230,6,38
IRINGA,Mufindi,Mbalamaziwa,NYANYEMBE,210,10,21
IRINGA,Mufindi,Mbalamaziwa,UKEMELE,384,10,38
IRINGA,Mufindi,Nyololo,IMEHE,609,19,32
IRINGA,Mufindi,Nyololo,JANGWANI,372,8,47
IRINGA,Mufindi,Nyololo,LWING'ULO,184,6,31
IRINGA,Mufindi,Nyololo,NJOJO,305,7,44
IRINGA,Mufindi,Nyololo,NYOLOLO,378,10,38
IRINGA,Mufindi,Maduma,IHANGANATWA,215,6,36
IRINGA,Mufindi,Maduma,MADUMA,650,14,46
IRINGA,Mufindi,Maduma,WANGAMAGANGA,291,7,42
IRINGA,Mufindi,Malangali,IHANGA,375,10,38
IRINGA,Mufindi,Malangali,ITENGULE,309,8,39
IRINGA,Mufindi,Malangali,KINYANGESI,339,7,48
IRINGA,Mufindi,Malangali,MALANGALI,259,12,22
IRINGA,Mufindi,Idunda,IDUMULAVANU,464,11,42
IRINGA,Mufindi,Idunda,IKANGAMWANI,382,10,38
IRINGA,Mufindi,Idunda,MKANGWE,280,9,31
IRINGA,Mufindi,Ihowanza,IHOWANZA,677,19,36
IRINGA,Mufindi,Ihowanza,IYAYI,541,11,49
IRINGA,Mufindi,Ihowanza,KIPONDA,454,10,45
IRINGA,Mufindi,Ihowanza,IDOPE,189,1,189
IRINGA,Mufindi,Ihowanza,KWATWANGA,500,14,36
IRINGA,Mufindi,Ifwagi,IFUPIRA,423,8,53
IRINGA,Mufindi,Ifwagi,IFWAGI,347,8,43
IRINGA,Mufindi,Ifwagi,IGULUSILO,362,10,36
IRINGA,Mufindi,Ifwagi,IKONONGO,223,7,32
IRINGA,Mufindi,Ifwagi,ITONA,203,7,29
IRINGA,Mufindi,Ifwagi,MWITIKILWA,546,14,39
IRINGA,Mufindi,Ikongosi,IKONGOSI,552,14,39
IRINGA,Mufindi,Ikongosi,ISUPILO,137,9,15
IRINGA,Mufindi,Ikongosi,ITULAVANU,306,13,24
IRINGA,Mufindi,Ikongosi,MTILI A,226,9,25
IRINGA,Mufindi,Ikongosi,MTILI B,381,9,42
IRINGA,Mufindi,Mdabulo,IKANGA,260,6,43
IRINGA,Mufindi,Mdabulo,ILASA,454,11,41
IRINGA,Mufindi,Mdabulo,KIDETE,215,6,36
IRINGA,Mufindi,Mdabulo,LUDILO,378,9,42
IRINGA,Mufindi,Mdabulo,MLEVELWA,220,8,28
IRINGA,Mufindi,Mdabulo,KINYIMBILI,246,3,82
IRINGA,Mufindi,Mdabulo,MDABULO,382,10,38
IRINGA,Mufindi,Ihanu,IBWANZI,421,10,42
IRINGA,Mufindi,Ihanu,IHANU,294,8,37
IRINGA,Mufindi,Ihanu,KILOSA,367,12,31
IRINGA,Mufindi,Ihanu,LULANDA,270,5,54
IRINGA,Mufindi,Ihanu,MUNGETA,233,7,33
IRINGA,Mufindi,Ihanu,NANDALA,255,5,51
IRINGA,Mufindi,Mtwango,IDETERO,484,15,32
IRINGA,Mufindi,Mtwango,IPILIMO,291,7,42
IRINGA,Mufindi,Mtwango,KALINGA,356,9,40
IRINGA,Mufindi,Mtwango,KIBAO,441,12,37
IRINGA,Mufindi,Mtwango,KITIRU,192,7,27
IRINGA,Mufindi,Mtwango,LUFUNA,415,7,59
IRINGA,Mufindi,Mtwango,LUISENGA,100,5,20
IRINGA,Mufindi,Mtwango,MPANGA,265,9,29
IRINGA,Mufindi,Mtwango,MTWANGO,441,11,40
IRINGA,Mufindi,Mtwango,SAWALA,445,10,45
IRINGA,Mufindi,Luhunga,IGODA,450,11,41
IRINGA,Mufindi,Luhunga,IKANING'OMBE,301,5,60
IRINGA,Mufindi,Luhunga,IYEGEYA,180,6,30
IRINGA,Mufindi,Luhunga,LUHUNGA,304,8,38
IRINGA,Mufindi,Luhunga,MKONGE,558,12,47
IRINGA,Mufindi,Luhunga,MWEFU,253,4,63
IRINGA,Iringa,Maboga,KIDILO,139,5,28
IRINGA,Iringa,Maboga,KIPONZELO,611,11,56
IRINGA,Iringa,Maboga,MAGUNGA,436,8,55
IRINGA,Iringa,Maboga,MAKONGATI,362,8,45
IRINGA,Iringa,Kihanga,CHAMGOGO,193,7,28
IRINGA,Iringa,Kihanga,IGANGIDUNGU,476,8,60
IRINGA,Iringa,Kihanga,KIHANGA,465,8,58
IRINGA,Iringa,Kihanga,MAKOMBE,336,9,37
IRINGA,Iringa,Malengamakali,IGULUBA,308,6,51
IRINGA,Iringa,Malengamakali,ISAKA,130,7,19
IRINGA,Iringa,Malengamakali,MAKADUPA,192,7,27
IRINGA,Iringa,Malengamakali,MKULULA,428,7,61
IRINGA,Iringa,Malengamakali,NYAKAVANGALA,149,5,30
IRINGA,Iringa,Malengamakali,USOLANGA,463,16,29
IRINGA,Iringa,Kalenga,ISAKALILO,263,12,22
IRINGA,Iringa,Kalenga,KALENGA,466,24,19
IRINGA,Iringa,Kalenga,LUPALAMA 'A',570,18,32
IRINGA,Iringa,Kalenga,LYALAMO,434,12,36
IRINGA,Iringa,Kalenga,MSUKANZI,246,14,18
IRINGA,Iringa,Mahuninga,MAHUNINGA,598,10,60
IRINGA,Iringa,Mahuninga,MAKIFU,264,9,29
IRINGA,Iringa,Ifunda,IFUNDA,605,16,38
IRINGA,Iringa,Ifunda,KIBAONI,622,17,37
IRINGA,Iringa,Ifunda,KIBENA,492,10,49
IRINGA,Iringa,Ifunda,MFUKULEMBE,415,9,46
IRINGA,Iringa,Ifunda,MIBIKIMITALI,285,8,36
IRINGA,Iringa,Ifunda,UDUMUKA,329,8,41
IRINGA,Iringa,Kihorogota,IGULA,320,8,40
IRINGA,Iringa,Kihorogota,IHOMINYI,264,6,44
IRINGA,Iringa,Kihorogota,ISMANI,482,11,44
IRINGA,Iringa,Kihorogota,KIHOROGOTA,148,8,19
IRINGA,Iringa,Kihorogota,MIKONG'WI,310,7,44
IRINGA,Iringa,Kihorogota,NDOLELA,179,7,26
IRINGA,Iringa,Kihorogota,NGANO,278,8,35
IRINGA,Iringa,Ulanda,KIBEBE,252,8,32
IRINGA,Iringa,Ulanda,LUKWAMBE,344,9,38
IRINGA,Iringa,Ulanda,LUPALAMA 'B',234,9,26
IRINGA,Iringa,Ulanda,MANGALALI,321,9,36
IRINGA,Iringa,Ulanda,MWAMBAO,174,9,19
IRINGA,Iringa,Ulanda,ULANDA,458,14,33
IRINGA,Iringa,Ulanda,WERU,391,8,49
IRINGA,Iringa,Ilolompya,ILOLOMPYA,316,7,45
IRINGA,Iringa,Ilolompya,LUGANGA,439,7,63
IRINGA,Iringa,Ilolompya,MAGOZI,469,8,59
IRINGA,Iringa,Ilolompya,MKOMBILENGA,275,5,55
IRINGA,Iringa,Mgama,IBUMILA,400,11,36
IRINGA,Iringa,Mgama,IHEMI,371,16,23
IRINGA,Iringa,Mgama,ILANDUTWA,462,8,58
IRINGA,Iringa,Mgama,ITWAGA,331,8,41
IRINGA,Iringa,Mgama,KATENGE,463,11,42
IRINGA,Iringa,Mgama,LWATO,90,2,45
IRINGA,Iringa,Mgama,MGAMA,494,14,35
IRINGA,Iringa,Nzihi,IBOGO,78,5,16
IRINGA,Iringa,Nzihi,KIDAMALI,621,11,56
IRINGA,Iringa,Nzihi,KIPERA,548,13,42
IRINGA,Iringa,Nzihi,MAGUBIKE,345,9,38
IRINGA,Iringa,Nzihi,MKOMBE,101,7,14
IRINGA,Iringa,Nzihi,MLAMBALASI,140,4,35
IRINGA,Iringa,Nzihi,MUUNGANO,663,12,55
IRINGA,Iringa,Nzihi,MWENGE,398,7,57
IRINGA,Iringa,Nzihi,NYAMIHUU,362,12,30
IRINGA,Iringa,Nzihi,NZIHI,404,14,29
IRINGA,Iringa,Luhota,BETRAMINO,268,11,24
IRINGA,Iringa,Luhota,IKUVILO,429,11,39
IRINGA,Iringa,Luhota,KILAMBO,591,11,54
IRINGA,Iringa,Luhota,KITAYAWA,569,9,63
IRINGA,Iringa,Luhota,MGUHU,262,8,33
IRINGA,Iringa,Luhota,NYABULA,470,11,43
IRINGA,Iringa,Luhota,TAGAMENDA,267,10,27
IRINGA,Iringa,Luhota,WANGAMA,247,10,25
IRINGA,Iringa,Mseke,KIPANGA,341,12,28
IRINGA,Iringa,Mseke,MLANDEGE,188,7,27
IRINGA,Iringa,Mseke,TANANGOZI,688,19,36
IRINGA,Iringa,Mseke,UGWACHANYA,590,16,37
IRINGA,Iringa,Mseke,WENDA,512,9,57
IRINGA,Iringa,Masaka,KANING'OMBE,574,12,48
IRINGA,Iringa,Masaka,MAKOTA,361,9,40
IRINGA,Iringa,Masaka,SADANI,364,9,40
IRINGA,Iringa,Lumuli,ISUPILO,321,6,54
IRINGA,Iringa,Lumuli,ITENGULINYI,291,9,32
IRINGA,Iringa,Lumuli,LUMULI,555,9,62
IRINGA,Iringa,Lumuli,MASUMBO,173,9,19
IRINGA,Iringa,Lumuli,ULETE,499,13,38
IRINGA,Iringa,Itunundu,ITUNUNDU,979,14,70
IRINGA,Iringa,Itunundu,KIMANDE,511,10,51
IRINGA,Iringa,Itunundu,MBUYUNI,316,8,40
IRINGA,Iringa,Itunundu,MSOLWA,225,6,38
IRINGA,Iringa,Mboliboli,MBOLIBOLI,721,10,72
IRINGA,Iringa,Kiwere,ITAGUTWA,326,9,36
IRINGA,Iringa,Kiwere,KITAPILIMWA,244,8,31
IRINGA,Iringa,Kiwere,KIWERE,343,10,34
IRINGA,Iringa,Kiwere,MFYOME,520,10,52
IRINGA,Iringa,Kiwere,MGERA,635,14,45
IRINGA,Iringa,Kiwere,UKOMBOZI B,59,3,20
IRINGA,Iringa,Magulilwa,MAGULILWA,785,14,56
IRINGA,Iringa,Magulilwa,MLANDA,510,8,64
IRINGA,Iringa,Magulilwa,MSULUTI,489,8,61
IRINGA,Iringa,Magulilwa,NDIWILI,519,12,43
IRINGA,Iringa,Magulilwa,NEGABIHI,260,8,33
IRINGA,Iringa,Magulilwa,NG'ENZA,520,7,74
IRINGA,Iringa,Lyamgungwe,IGUNDA,451,6,75
IRINGA,Iringa,Lyamgungwe,LUPEMBELWASENGA,681,12,57
IRINGA,Iringa,Lyamgungwe,LYAMGUNGWE,458,9,51
IRINGA,Iringa,Lyamgungwe,MALAGOSI,378,7,54
IRINGA,Iringa,Lyamgungwe,MLOLO,444,8,56
IRINGA,Iringa,Wasa,IHOMASA,623,9,69
IRINGA,Iringa,Wasa,IKUNGWE,403,8,50
IRINGA,Iringa,Wasa,UFYAMBE,374,9,42
IRINGA,Iringa,Wasa,ULATA,352,9,39
IRINGA,Iringa,Wasa,USENGELINDETE,437,10,44
IRINGA,Iringa,Wasa,WASA,521,7,74
IRINGA,Iringa,Idodi,IDODI,804,12,67
IRINGA,Iringa,Idodi,KITANEWA,520,6,87
IRINGA,Iringa,Idodi,KITISI,232,6,39
IRINGA,Iringa,Idodi,MSEMBE,28,5,6
IRINGA,Iringa,Idodi,TUNGAMLENGA,534,11,49
IRINGA,Iringa,Mlowa,IPWASI,158,8,20
IRINGA,Iringa,Mlowa,MAFULUTO,461,8,58
IRINGA,Iringa,Mlowa,MALINZANGA,468,8,59
IRINGA,Iringa,Mlowa,MATALAWE,141,4,35
IRINGA,Iringa,Mlowa,MLOWA,420,8,53
IRINGA,Iringa,Mlowa,NYAMAHANA,236,8,30
IRINGA,Iringa,Mlowa,SASAMAMBO,107,7,15
IRINGA,Iringa,Mlenge,ISELE PAWAGA,386,7,55
IRINGA,Iringa,Mlenge,KINYIKA,580,11,53
IRINGA,Iringa,Mlenge,KISANGA,471,7,67
IRINGA,Iringa,Mlenge,MAGOMBWE,368,8,46
IRINGA,Iringa,Kising'a,ILAMBILOLE,662,14,47
IRINGA,Iringa,Kising'a,KINYWANG'ANGA,200,8,25
IRINGA,Iringa,Kising'a,KISING'A ISMAN,257,9,29
IRINGA,Iringa,Kising'a,MATEMBO,165,7,24
IRINGA,Iringa,Kising'a,MKUNGUGU,300,6,50
IRINGA,Iringa,Kising'a,IGINGILANYI,334,8,42
IRINGA,Iringa,Nyang'oro,CHAMNDINDI,447,8,56
IRINGA,Iringa,Nyang'oro,HOLO,331,7,47
